code,title,tower,floor,main_category,sub_category,trade_type,slab_works,cost_plan_total,start_date_plan,end_date_plan,start_date_actual,end_date_actual,start_date_sprint,end_date_sprint,progress
1.1.5.3.1.21.1.1,Shuttering Work,Tower 3,18th Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,323992600.0,2027-01-20,2027-01-28,,,,,0
1.1.5.3.1.21.1.2,Reinforcement Work,Tower 3,18th Floor,Civil Works- RCC,RCC,Reinforcement,,639058000.0,2027-01-26,2027-01-30,,,,,0
1.1.5.3.1.21.1.3,Conduiting work,Tower 3,18th Floor,MEP,Tower MEP,Electrical,,5659600.0,2027-01-30,2027-01-30,,,,,0
1.1.5.3.1.21.1.4,Concreteing work,Tower 3,18th Floor,Civil Works- RCC,RCC,Concreting,,453881300.0,2027-01-31,2027-01-31,,,,,0
1.1.5.3.1.22,19th Floor Slab,,,,,,,,2027-02-01,2027-02-12,,,,,
1.1.5.3.1.22.1,19th Floor Slab,,,,,,,,2027-02-01,2027-02-12,,,,,
1.1.5.3.1.22.1.1,Shuttering Work,Tower 3,19th Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,323992600.0,2027-02-01,2027-02-09,,,,,0
1.1.5.3.1.22.1.2,Reinforcement Work,Tower 3,19th Floor,Civil Works- RCC,RCC,Reinforcement,,639058000.0,2027-02-07,2027-02-11,,,,,0
1.1.5.3.1.22.1.3,Conduiting work,Tower 3,19th Floor,MEP,Tower MEP,Electrical,,5659600.0,2027-02-11,2027-02-11,,,,,0
1.1.5.3.1.22.1.4,Concreteing work,Tower 3,19th Floor,Civil Works- RCC,RCC,Concreting,,453881300.0,2027-02-12,2027-02-12,,,,,0
1.1.5.3.1.23,20th Floor Slab,,,,,,,,2027-02-13,2027-02-24,,,,,
1.1.5.3.1.23.1,20th Floor Slab,,,,,,,,2027-02-13,2027-02-24,,,,,
1.1.5.3.1.23.1.1,Shuttering Work,Tower 3,20th Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,323992600.0,2027-02-13,2027-02-21,,,,,0
1.1.5.3.1.23.1.2,Reinforcement Work,Tower 3,20th Floor,Civil Works- RCC,RCC,Reinforcement,,639058000.0,2027-02-19,2027-02-23,,,,,0
1.1.5.3.1.23.1.3,Conduiting work,Tower 3,20th Floor,MEP,Tower MEP,Electrical,,5659600.0,2027-02-23,2027-02-23,,,,,0
1.1.5.3.1.23.1.4,Concreteing work,Tower 3,20th Floor,Civil Works- RCC,RCC,Concreting,,453881300.0,2027-02-24,2027-02-24,,,,,0
1.1.5.3.1.24,21st Floor Slab,,,,,,,,2027-02-25,2027-03-08,,,,,
1.1.5.3.1.24.1,21st Floor Slab,,,,,,,,2027-02-25,2027-03-08,,,,,
1.1.5.3.1.24.1.1,Shuttering Work,Tower 3,21st Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,323992600.0,2027-02-25,2027-03-05,,,,,0
1.1.5.3.1.24.1.2,Reinforcement Work,Tower 3,21st Floor,Civil Works- RCC,RCC,Reinforcement,,639058000.0,2027-03-03,2027-03-07,,,,,0
1.1.5.3.1.24.1.3,Conduiting work,Tower 3,21st Floor,MEP,Tower MEP,Electrical,,5659600.0,2027-03-07,2027-03-07,,,,,0
1.1.5.3.1.24.1.4,Concreteing work,Tower 3,21st Floor,Civil Works- RCC,RCC,Concreting,,453881300.0,2027-03-08,2027-03-08,,,,,0
1.1.5.3.1.25,22nd Floor Slab,,,,,,,,2027-03-09,2027-03-20,,,,,
1.1.5.3.1.25.1,22nd Floor Slab,,,,,,,,2027-03-09,2027-03-20,,,,,
1.1.5.3.1.25.1.1,Shuttering Work,Tower 3,22nd Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,323992600.0,2027-03-09,2027-03-17,,,,,0
1.1.5.3.1.25.1.2,Reinforcement Work,Tower 3,22nd Floor,Civil Works- RCC,RCC,Reinforcement,,639058000.0,2027-03-15,2027-03-19,,,,,0
1.1.5.3.1.25.1.3,Conduiting work,Tower 3,22nd Floor,MEP,Tower MEP,Electrical,,5659600.0,2027-03-19,2027-03-19,,,,,0
1.1.5.3.1.25.1.4,Concreteing work,Tower 3,22nd Floor,Civil Works- RCC,RCC,Concreting,,453881300.0,2027-03-20,2027-03-20,,,,,0
1.1.5.3.1.26,23rd Floor Slab,,,,,,,,2027-03-21,2027-04-01,,,,,
1.1.5.3.1.26.1,23rd Floor Slab,,,,,,,,2027-03-21,2027-04-01,,,,,
1.1.5.3.1.26.1.1,Shuttering Work,Tower 3,23rd Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,323992600.0,2027-03-21,2027-03-29,,,,,0
1.1.5.3.1.26.1.2,Reinforcement Work,Tower 3,23rd Floor,Civil Works- RCC,RCC,Reinforcement,,639058000.0,2027-03-27,2027-03-31,,,,,0
1.1.5.3.1.26.1.3,Conduiting work,Tower 3,23rd Floor,MEP,Tower MEP,Electrical,,5659600.0,2027-03-31,2027-03-31,,,,,0
1.1.5.3.1.26.1.4,Concreteing work,Tower 3,23rd Floor,Civil Works- RCC,RCC,Concreting,,453881300.0,2027-04-01,2027-04-01,,,,,0
1.1.5.3.1.27,Terrace Slab,,,,,,,,2027-04-02,2027-04-16,,,,,
1.1.5.3.1.27.1,Terrace Slab,,,,,,,,2027-04-02,2027-04-16,,,,,
1.1.5.3.1.27.1.1,Shuttering Work,Tower 3,Terrace,Civil Works- RCC,RCC,Shuttering- Conventional,,450087400.0,2027-04-02,2027-04-11,,,,,0
1.1.5.3.1.27.1.2,Reinforcement Work,Tower 3,Terrace,Civil Works- RCC,RCC,Reinforcement,,440505900.0,2027-04-08,2027-04-15,,,,,0
1.1.5.3.1.27.1.3,Conduiting work,Tower 3,Terrace,MEP,Common area-MEP,CA-Electrical,,5659600.0,2027-04-15,2027-04-15,,,,,0
1.1.5.3.1.27.1.4,Concreteing work,Tower 3,Terrace,Civil Works- RCC,RCC,Concreting,,422474100.0,2027-04-16,2027-04-16,,,,,0
1.1.5.3.1.28,Terrace to LMR Floor,,,,,,,,2027-04-17,2027-04-27,,,,,
1.1.5.3.1.28.1,LMR Floor Slab,,,,,,,,2027-04-17,2027-04-27,,,,,
1.1.5.3.1.28.1.1,Shuttering Work,Tower 3,Terrace,Civil Works- RCC,RCC,Shuttering- Conventional,,96716200.0,2027-04-17,2027-04-24,,,,,0
1.1.5.3.1.28.1.2,Reinforcement Work,Tower 3,Terrace,Civil Works- RCC,RCC,Reinforcement,,71136100.0,2027-04-23,2027-04-26,,,,,0
1.1.5.3.1.28.1.3,Conduiting work,Tower 3,Terrace,MEP,Common area-MEP,CA-Electrical,,5659600.0,2027-04-26,2027-04-26,,,,,0
1.1.5.3.1.28.1.4,Concreteing work,Tower 3,Terrace,Civil Works- RCC,RCC,Concreting,,68224200.0,2027-04-27,2027-04-27,,,,,0
1.1.5.3.1.29,LMR Floor to LMR Roof,,,,,,,,2027-04-28,2027-05-08,,,,,
1.1.5.3.1.29.1,LMR Roof Slab,,,,,,,,2027-04-28,2027-05-08,,,,,
1.1.5.3.1.29.1.1,Shuttering Work,Tower 3,,Civil Works- RCC,RCC,Shuttering- Conventional,,96716200.0,2027-04-28,2027-05-05,,,,,0
1.1.5.3.1.29.1.2,Reinforcement Work,Tower 3,,Civil Works- RCC,RCC,Reinforcement,,71136100.0,2027-05-04,2027-05-07,,,,,0
1.1.5.3.1.29.1.3,Conduiting work,Tower 3,,MEP,Common area-MEP,CA-Electrical,,5659600.0,2027-05-07,2027-05-07,,,,,0
1.1.5.3.1.29.1.4,Concreteing work,Tower 3,,Civil Works- RCC,RCC,Concreting,,68224200.0,2027-05-08,2027-05-08,,,,,0
1.1.5.3.1.30,OHT & Roof Features,,,,,,,,2027-05-09,2027-05-26,,,,,
1.1.5.3.1.30.1,OHT & Roof Features,,,,,,,,2027-05-09,2027-05-26,,,,,
1.1.5.3.1.30.1.1,Reinforcement Work,Tower 3,,Civil Works- RCC,RCC,Reinforcement,,17030700.0,2027-05-09,2027-05-19,,,,,0
1.1.5.3.1.30.1.2,Shuttering work,Tower 3,,Civil Works- RCC,RCC,Shuttering- Conventional,,18515800.0,2027-05-18,2027-05-26,,,,,0
1.1.5.3.1.30.1.3,Concreteing work,Tower 3,,Civil Works- RCC,RCC,Concreting,,16333500.0,2027-05-20,2027-05-26,,,,,0
1.1.5.3.2,Post Pour Works,,,,,,,,2026-05-17,2027-05-16,,,,,
1.1.5.3.2.1,1st Floor,Tower 3,1st Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-05-17,2026-05-24,,,,,0
1.1.5.3.2.2,2nd Floor,Tower 3,2nd Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-06-06,2026-06-13,,,,,0
1.1.5.3.2.3,3rd Floor,Tower 3,3rd Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-07-06,2026-07-13,,,,,0
1.1.5.3.2.4,4th Floor,Tower 3,4th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-08-05,2026-08-12,,,,,0
1.1.5.3.2.5,5th Floor,Tower 3,5th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-08-17,2026-08-24,,,,,0
1.1.5.3.2.6,6th Floor,Tower 3,6th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-08-29,2026-09-05,,,,,0
1.1.5.3.2.7,7th Floor,Tower 3,7th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-09-06,2026-09-13,,,,,0
1.1.5.3.2.8,8th Floor,Tower 3,8th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-09-22,2026-09-29,,,,,0
1.1.5.3.2.9,9th Floor,Tower 3,9th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-10-04,2026-10-11,,,,,0
1.1.5.3.2.10,10th Floor,Tower 3,10th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-10-16,2026-10-23,,,,,0
1.1.5.3.2.11,11th Floor,Tower 3,11th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-10-28,2026-12-19,,,,,0
1.1.5.3.2.12,12th Floor,Tower 3,12th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-12-24,2026-12-31,,,,,0
1.1.5.3.2.13,13th Floor,Tower 3,13th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-01-05,2027-01-12,,,,,0
1.1.5.3.2.14,14th Floor,Tower 3,14th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-01-20,2027-01-27,,,,,0
1.1.5.3.2.15,15th Floor,Tower 3,15th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-02-01,2027-02-08,,,,,0
1.1.5.3.2.16,16th Floor,Tower 3,16th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-02-13,2027-02-20,,,,,0
1.1.5.3.2.17,17th Floor,Tower 3,17th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-02-25,2027-03-04,,,,,0
1.1.5.3.2.18,18th Floor,Tower 3,18th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-03-09,2027-03-16,,,,,0
1.1.5.3.2.19,19th Floor,Tower 3,19th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-03-21,2027-03-28,,,,,0
1.1.5.3.2.20,20th Floor,Tower 3,20th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-04-02,2027-04-08,,,,,0
1.1.5.3.2.21,21st Floor,Tower 3,21st Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-04-09,2027-04-15,,,,,0
1.1.5.3.2.22,22nd Floor,Tower 3,22nd Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-04-16,2027-04-22,,,,,0
1.1.5.3.2.23,23rd Floor,Tower 3,23rd Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-04-23,2027-04-29,,,,,0
1.1.5.3.2.24,Terrace Floor,Tower 3,Terrace,Finishing,Tower Finishing,Flooring,,100.0,2027-04-30,2027-05-06,,,,,0
1.1.5.3.2.25,"LMR, OHT & Roof Feauters",Tower 3,,Civil Works- RCC,RCC,Reinforcement,,100.0,2027-05-07,2027-05-16,,,,,0
1.1.5.3.3,Finishing works,,,,,,,,2026-08-08,2028-01-17,,,,,
1.1.5.3.3.1,Flat finishings,,,,,,,,2026-08-08,2028-01-17,,,,,
1.1.5.3.3.1.1,1st Floor,,,,,,,,2026-08-08,2027-01-17,,,,,
1.1.5.3.3.1.1.1,Block Work ,Tower 3,1st Floor,Finishing,Tower Civil Finishes,Blockwork,,71740300.0,2026-08-08,2026-08-22,,,,,0
1.1.5.3.3.1.1.2,Installation of temporary Main door,Tower 3,1st Floor,Finishing,Tower Finishing,Door,,13117000.0,2026-08-23,2026-08-27,,,,,0
1.1.5.3.3.1.1.3,Fire sprinkler pipe fixing,Tower 3,1st Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,39785600.0,2026-08-23,2026-08-27,,,,,0
1.1.5.3.3.1.1.4,Internal Plumbing Works,Tower 3,1st Floor,MEP,Tower MEP,Plumbing,,118410000.0,2026-08-23,2026-08-31,,,,,0
1.1.5.3.3.1.1.5,Waterproofing,Tower 3,1st Floor,Finishing,Tower Civil Finishes,Waterproofing,,37013600.0,2026-09-01,2026-09-10,,,,,0
1.1.5.3.3.1.1.6,Internal Plaster,Tower 3,1st Floor,Finishing,Tower Civil Finishes,Int Plaster,,134461100.0,2026-08-13,2026-08-26,,,,,0
1.1.5.3.3.1.1.7,IPS flooring work,Tower 3,1st Floor,Finishing,Tower Finishing,Flooring,,265764200.0,2026-08-23,2026-09-04,,,,,0
1.1.5.3.3.1.1.8,Toilet dado work,Tower 3,1st Floor,Finishing,Tower Finishing,Flooring,,83758100.0,2026-09-11,2026-09-22,,,,,0
1.1.5.3.3.1.1.9,Toilet flooring work,Tower 3,1st Floor,Finishing,Tower Finishing,Flooring,,57877300.0,2026-09-23,2026-10-04,,,,,0
1.1.5.3.3.1.1.10,Living dinning flooring,Tower 3,1st Floor,Finishing,Tower Finishing,Flooring,,170200700.0,2026-10-05,2026-10-22,,,,,0
1.1.5.3.3.1.1.11,Electrical wiring work,Tower 3,1st Floor,MEP,Tower MEP,Electrical,,138141400.0,2026-10-13,2026-10-24,,,,,0
1.1.5.3.3.1.1.12,Aluminium door-window fixing,Tower 3,1st Floor,Finishing,Tower Finishing,Window,,104030400.0,2026-10-25,2026-12-16,,,,,0
1.1.5.3.3.1.1.13,Putty primer coat,Tower 3,1st Floor,Finishing,Tower Finishing,Paint,,34767400.0,2026-10-25,2026-12-20,,,,,0
1.1.5.3.3.1.1.14,Prehung door fixing,Tower 3,1st Floor,Finishing,Tower Finishing,Door,,62765700.0,2026-12-16,2026-12-25,,,,,0
1.1.5.3.3.1.1.15,Painting 1st coat,Tower 3,1st Floor,Finishing,Tower Finishing,Paint,,23178300.0,2026-12-26,2027-01-07,,,,,0
1.1.5.3.3.1.1.16,False Ceiling panel fixing,Tower 3,1st Floor,Finishing,Tower Finishing,False Ceiling,,24794500.0,2027-01-08,2027-01-17,,,,,0
1.1.5.3.3.1.2,2nd Floor,,,,,,,,2026-08-28,2027-02-12,,,,,
1.1.5.3.3.1.2.1,Block Work ,Tower 3,2nd Floor,Finishing,Tower Civil Finishes,Blockwork,,71740300.0,2026-08-28,2026-09-11,,,,,0
1.1.5.3.3.1.2.2,Installation of temporary Main door,Tower 3,2nd Floor,Finishing,Tower Finishing,Door,,13117000.0,2026-09-12,2026-09-16,,,,,0
1.1.5.3.3.1.2.3,Fire sprinkler pipe fixing,Tower 3,2nd Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,39785600.0,2026-09-12,2026-09-16,,,,,0
1.1.5.3.3.1.2.4,Internal Plumbing Works,Tower 3,2nd Floor,MEP,Tower MEP,Plumbing,,118410000.0,2026-09-12,2026-09-20,,,,,0
1.1.5.3.3.1.2.5,Waterproofing,Tower 3,2nd Floor,Finishing,Tower Civil Finishes,Waterproofing,,37013600.0,2026-09-21,2026-09-30,,,,,0
1.1.5.3.3.1.2.6,Internal Plaster,Tower 3,2nd Floor,Finishing,Tower Civil Finishes,Int Plaster,,134461100.0,2026-10-01,2026-10-14,,,,,0
1.1.5.3.3.1.2.7,IPS flooring work,Tower 3,2nd Floor,Finishing,Tower Finishing,Flooring,,265764200.0,2026-09-12,2026-09-24,,,,,0
1.1.5.3.3.1.2.8,Toilet dado work,Tower 3,2nd Floor,Finishing,Tower Finishing,Flooring,,83758100.0,2026-10-15,2026-10-26,,,,,0
1.1.5.3.3.1.2.9,Toilet flooring work,Tower 3,2nd Floor,Finishing,Tower Finishing,Flooring,,57877300.0,2026-10-27,2026-12-22,,,,,0
1.1.5.3.3.1.2.10,Living dinning flooring,Tower 3,2nd Floor,Finishing,Tower Finishing,Flooring,,170200700.0,2026-12-23,2027-01-09,,,,,0
1.1.5.3.3.1.2.11,Electrical wiring work,Tower 3,2nd Floor,MEP,Tower MEP,Electrical,,138141400.0,2026-12-31,2027-01-11,,,,,0
1.1.5.3.3.1.2.12,Aluminium door-window fixing,Tower 3,2nd Floor,Finishing,Tower Finishing,Window,,104030400.0,2027-01-04,2027-01-11,,,,,0
1.1.5.3.3.1.2.13,Putty primer coat,Tower 3,2nd Floor,Finishing,Tower Finishing,Paint,,34767400.0,2027-01-04,2027-01-15,,,,,0
1.1.5.3.3.1.2.14,Prehung door fixing,Tower 3,2nd Floor,Finishing,Tower Finishing,Door,,62765700.0,2027-01-11,2027-01-20,,,,,0
1.1.5.3.3.1.2.15,Painting 1st coat,Tower 3,2nd Floor,Finishing,Tower Finishing,Paint,,23178300.0,2027-01-21,2027-02-02,,,,,0
1.1.5.3.3.1.2.16,False Ceiling panel fixing,Tower 3,2nd Floor,Finishing,Tower Finishing,False Ceiling,,24794500.0,2027-02-03,2027-02-12,,,,,0
1.1.5.3.3.1.3,3rd Floor,,,,,,,,2026-09-27,2027-03-14,,,,,
1.1.5.3.3.1.3.1,Block Work ,Tower 3,3rd Floor,Finishing,Tower Civil Finishes,Blockwork,,71740300.0,2026-09-27,2026-10-11,,,,,0
1.1.5.3.3.1.3.2,Installation of temporary Main door,Tower 3,3rd Floor,Finishing,Tower Finishing,Door,,13117000.0,2026-10-12,2026-10-16,,,,,0
1.1.5.3.3.1.3.3,Fire sprinkler pipe fixing,Tower 3,3rd Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,39785600.0,2026-10-12,2026-10-16,,,,,0
1.1.5.3.3.1.3.4,Internal Plumbing Works,Tower 3,3rd Floor,MEP,Tower MEP,Plumbing,,118410000.0,2026-10-12,2026-10-20,,,,,0
1.1.5.3.3.1.3.5,Waterproofing,Tower 3,3rd Floor,Finishing,Tower Civil Finishes,Waterproofing,,37013600.0,2026-10-21,2026-10-30,,,,,0
1.1.5.3.3.1.3.6,Internal Plaster,Tower 3,3rd Floor,Finishing,Tower Civil Finishes,Int Plaster,,134461100.0,2026-10-31,2026-12-28,,,,,0
1.1.5.3.3.1.3.7,IPS flooring work,Tower 3,3rd Floor,Finishing,Tower Finishing,Flooring,,265764200.0,2026-10-12,2026-10-24,,,,,0
1.1.5.3.3.1.3.8,Toilet dado work,Tower 3,3rd Floor,Finishing,Tower Finishing,Flooring,,83758100.0,2026-12-29,2027-01-09,,,,,0
1.1.5.3.3.1.3.9,Toilet flooring work,Tower 3,3rd Floor,Finishing,Tower Finishing,Flooring,,57877300.0,2027-01-10,2027-01-21,,,,,0
1.1.5.3.3.1.3.10,Living dinning flooring,Tower 3,3rd Floor,Finishing,Tower Finishing,Flooring,,170200700.0,2027-01-22,2027-02-08,,,,,0
1.1.5.3.3.1.3.11,Electrical wiring work,Tower 3,3rd Floor,MEP,Tower MEP,Electrical,,138141400.0,2027-01-30,2027-02-10,,,,,0
1.1.5.3.3.1.3.12,Aluminium door-window fixing,Tower 3,3rd Floor,Finishing,Tower Finishing,Window,,104030400.0,2027-02-03,2027-02-10,,,,,0
1.1.5.3.3.1.3.13,Putty primer coat,Tower 3,3rd Floor,Finishing,Tower Finishing,Paint,,34767400.0,2027-02-03,2027-02-14,,,,,0
1.1.5.3.3.1.3.14,Prehung door fixing,Tower 3,3rd Floor,Finishing,Tower Finishing,Door,,62765700.0,2027-02-10,2027-02-19,,,,,0
1.1.5.3.3.1.3.15,Painting 1st coat,Tower 3,3rd Floor,Finishing,Tower Finishing,Paint,,23178300.0,2027-02-20,2027-03-04,,,,,0
1.1.5.3.3.1.3.16,False Ceiling panel fixing,Tower 3,3rd Floor,Finishing,Tower Finishing,False Ceiling,,24794500.0,2027-03-05,2027-03-14,,,,,0
1.1.5.3.3.1.4,4th Floor,,,,,,,,2026-10-27,2027-04-08,,,,,
1.1.5.3.3.1.4.1,Block Work ,Tower 3,4th Floor,Finishing,Tower Civil Finishes,Blockwork,,71740300.0,2026-10-27,2026-12-25,,,,,0
1.1.5.3.3.1.4.2,Installation of temporary Main door,Tower 3,4th Floor,Finishing,Tower Finishing,Door,,13117000.0,2026-12-26,2026-12-30,,,,,0
1.1.5.3.3.1.4.3,Fire sprinkler pipe fixing,Tower 3,4th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,39785600.0,2026-12-26,2026-12-30,,,,,0
1.1.5.3.3.1.4.4,Internal Plumbing Works,Tower 3,4th Floor,MEP,Tower MEP,Plumbing,,118410000.0,2026-12-26,2027-01-03,,,,,0
1.1.5.3.3.1.4.5,Waterproofing,Tower 3,4th Floor,Finishing,Tower Civil Finishes,Waterproofing,,37013600.0,2027-01-04,2027-01-13,,,,,0
1.1.5.3.3.1.4.6,Internal Plaster,Tower 3,4th Floor,Finishing,Tower Civil Finishes,Int Plaster,,134461100.0,2027-01-14,2027-01-27,,,,,0
1.1.5.3.3.1.4.7,IPS flooring work,Tower 3,4th Floor,Finishing,Tower Finishing,Flooring,,265764200.0,2026-12-26,2027-01-07,,,,,0
1.1.5.3.3.1.4.8,Toilet dado work,Tower 3,4th Floor,Finishing,Tower Finishing,Flooring,,83758100.0,2027-01-28,2027-02-08,,,,,0
1.1.5.3.3.1.4.9,Toilet flooring work,Tower 3,4th Floor,Finishing,Tower Finishing,Flooring,,57877300.0,2027-02-09,2027-02-20,,,,,0
1.1.5.3.3.1.4.10,Living dinning flooring,Tower 3,4th Floor,Finishing,Tower Finishing,Flooring,,170200700.0,2027-02-21,2027-03-10,,,,,0
1.1.5.3.3.1.4.11,Electrical wiring work,Tower 3,4th Floor,MEP,Tower MEP,Electrical,,138141400.0,2027-03-01,2027-03-12,,,,,0
1.1.5.3.3.1.4.12,Aluminium door-window fixing,Tower 3,4th Floor,Finishing,Tower Finishing,Window,,104030400.0,2027-03-05,2027-03-12,,,,,0
1.1.5.3.3.1.4.13,Putty primer coat,Tower 3,4th Floor,Finishing,Tower Finishing,Paint,,34767400.0,2027-03-05,2027-03-16,,,,,0
1.1.5.3.3.1.4.14,Prehung door fixing,Tower 3,4th Floor,Finishing,Tower Finishing,Door,,62765700.0,2027-03-12,2027-03-21,,,,,0
1.1.5.3.3.1.4.15,Painting 1st coat,Tower 3,4th Floor,Finishing,Tower Finishing,Paint,,23178300.0,2027-03-22,2027-03-31,,,,,0
1.1.5.3.3.1.4.16,False Ceiling panel fixing,Tower 3,4th Floor,Finishing,Tower Finishing,False Ceiling,,24794500.0,2027-04-01,2027-04-08,,,,,0
1.1.5.3.3.1.5,5th Floor,,,,,,,,2026-12-23,2027-04-22,,,,,
1.1.5.3.3.1.5.1,Block Work ,Tower 3,5th Floor,Finishing,Tower Civil Finishes,Blockwork,,71740300.0,2026-12-23,2027-01-01,,,,,0
1.1.5.3.3.1.5.2,Installation of temporary Main door,Tower 3,5th Floor,Finishing,Tower Finishing,Door,,13117000.0,2027-01-02,2027-01-08,,,,,0
1.1.5.3.3.1.5.3,Fire sprinkler pipe fixing,Tower 3,5th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,39785600.0,2027-01-02,2027-01-04,,,,,0
1.1.5.3.3.1.5.4,Internal Plumbing Works,Tower 3,5th Floor,MEP,Tower MEP,Plumbing,,118410000.0,2027-01-02,2027-01-08,,,,,0
1.1.5.3.3.1.5.5,Waterproofing,Tower 3,5th Floor,Finishing,Tower Civil Finishes,Waterproofing,,37013600.0,2027-01-09,2027-01-20,,,,,0
1.1.5.3.3.1.5.6,Internal Plaster,Tower 3,5th Floor,Finishing,Tower Civil Finishes,Int Plaster,,134461100.0,2027-01-21,2027-02-04,,,,,0
1.1.5.3.3.1.5.7,IPS flooring work,Tower 3,5th Floor,Finishing,Tower Finishing,Flooring,,265764200.0,2027-01-02,2027-01-12,,,,,0
1.1.5.3.3.1.5.8,Toilet dado work,Tower 3,5th Floor,Finishing,Tower Finishing,Flooring,,83758100.0,2027-02-05,2027-02-20,,,,,0
1.1.5.3.3.1.5.9,Toilet flooring work,Tower 3,5th Floor,Finishing,Tower Finishing,Flooring,,57877300.0,2027-02-21,2027-03-08,,,,,0
1.1.5.3.3.1.5.10,Living dinning flooring,Tower 3,5th Floor,Finishing,Tower Finishing,Flooring,,170200700.0,2027-03-09,2027-03-24,,,,,0
1.1.5.3.3.1.5.11,Electrical wiring work,Tower 3,5th Floor,MEP,Tower MEP,Electrical,,138141400.0,2027-03-15,2027-03-24,,,,,0
1.1.5.3.3.1.5.12,Aluminium door-window fixing,Tower 3,5th Floor,Finishing,Tower Finishing,Window,,104030400.0,2027-03-17,2027-04-02,,,,,0
1.1.5.3.3.1.5.13,Putty primer coat,Tower 3,5th Floor,Finishing,Tower Finishing,Paint,,34767400.0,2027-03-26,2027-04-02,,,,,0
1.1.5.3.3.1.5.14,Prehung door fixing,Tower 3,5th Floor,Finishing,Tower Finishing,Door,,62765700.0,2027-03-29,2027-04-04,,,,,0
1.1.5.3.3.1.5.15,Painting 1st coat,Tower 3,5th Floor,Finishing,Tower Finishing,Paint,,23178300.0,2027-04-05,2027-04-14,,,,,0
1.1.5.3.3.1.5.16,False Ceiling panel fixing,Tower 3,5th Floor,Finishing,Tower Finishing,False Ceiling,,24794500.0,2027-04-15,2027-04-22,,,,,0
1.1.5.3.3.1.6,6th Floor,,,,,,,,2027-01-04,2027-05-04,,,,,
1.1.5.3.3.1.6.1,Block Work ,Tower 3,6th Floor,Finishing,Tower Civil Finishes,Blockwork,,71740300.0,2027-01-04,2027-01-13,,,,,0
1.1.5.3.3.1.6.2,Installation of temporary Main door,Tower 3,6th Floor,Finishing,Tower Finishing,Door,,13117000.0,2027-01-14,2027-01-20,,,,,0
1.1.5.3.3.1.6.3,Fire sprinkler pipe fixing,Tower 3,6th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,39785600.0,2027-01-14,2027-01-16,,,,,0
1.1.5.3.3.1.6.4,Internal Plumbing Works,Tower 3,6th Floor,MEP,Tower MEP,Plumbing,,118410000.0,2027-01-14,2027-01-20,,,,,0
1.1.5.3.3.1.6.5,Waterproofing,Tower 3,6th Floor,Finishing,Tower Civil Finishes,Waterproofing,,37013600.0,2027-01-21,2027-02-01,,,,,0
1.1.5.3.3.1.6.6,Internal Plaster,Tower 3,6th Floor,Finishing,Tower Civil Finishes,Int Plaster,,134461100.0,2027-02-02,2027-02-16,,,,,0
1.1.5.3.3.1.6.7,IPS flooring work,Tower 3,6th Floor,Finishing,Tower Finishing,Flooring,,265764200.0,2027-01-14,2027-01-24,,,,,0
1.1.5.3.3.1.6.8,Toilet dado work,Tower 3,6th Floor,Finishing,Tower Finishing,Flooring,,83758100.0,2027-02-17,2027-03-04,,,,,0
1.1.5.3.3.1.6.9,Toilet flooring work,Tower 3,6th Floor,Finishing,Tower Finishing,Flooring,,57877300.0,2027-03-05,2027-03-20,,,,,0
